Jurisdiction of Occurrence,MMWR Year,MMWR Week,Week Ending Date,All Cause,Natural Cause,Septicemia (A40-A41),Malignant neoplasms (C00-C97),Diabetes mellitus (E10-E14),Alzheimer disease (G30),Influenza and pneumonia (J09-J18),Chronic lower respiratory diseases (J40-J47),"Other diseases of respiratory system (J00-J06,J30-J39,J67,J70-J98)","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)","Diseases of heart (I00-I09,I11,I13,I20-I51)",Cerebrovascular diseases (I60-I69),"COVID-19 (U071, Multiple Cause of Death)","COVID-19 (U071, Underlying Cause of Death)",flag_allcause,flag_natcause,flag_sept,flag_neopl,flag_diab,flag_alz,flag_inflpn,flag_clrd,flag_otherresp,flag_nephr,flag_otherunk,flag_hd,flag_stroke,flag_cov19mcod,flag_cov19ucod
Texas,2019,7,2019-02-16,"4,201","3,823",65,773,166,201,78,253,72,93,28,955,226,0,0,,,,,,,,,,,,,,,
Texas,2019,8,2019-02-23,"4,139","3,794",70,814,168,207,94,241,61,94,36,930,227,0,0,,,,,,,,,,,,,,,
Texas,2019,9,2019-03-02,"4,005","3,684",51,789,130,206,74,233,52,66,31,973,202,0,0,,,,,,,,,,,,,,,
Texas,2019,10,2019-03-09,"4,274","3,926",55,806,131,233,111,240,54,81,36,"1,015",231,0,0,,,,,,,,,,,,,,,
Texas,2019,11,2019-03-16,"4,199","3,848",71,844,149,194,80,253,64,86,42,943,250,0,0,,,,,,,,,,,,,,,
Texas,2019,12,2019-03-23,"4,189","3,864",71,828,150,213,71,236,66,76,28,946,221,0,0,,,,,,,,,,,,,,,
Texas,2019,13,2019-03-30,"3,964","3,624",60,798,169,207,69,228,59,75,30,893,200,0,0,,,,,,,,,,,,,,,
Texas,2019,14,2019-04-06,"3,910","3,584",53,733,136,198,64,235,53,85,41,921,211,0,0,,,,,,,,,,,,,,,
Texas,2019,15,2019-04-13,"3,973","3,628",50,819,115,193,72,241,74,90,25,871,214,0,0,,,,,,,,,,,,,,,
Texas,2019,16,2019-04-20,"3,923","3,597",58,797,140,196,58,222,57,73,39,942,207,0,0,,,,,,,,,,,,,,,
Texas,2019,17,2019-04-27,"3,834","3,479",61,785,139,173,60,235,55,83,26,854,188,0,0,,,,,,,,,,,,,,,
Texas,2019,18,2019-05-04,"3,841","3,484",55,761,131,187,54,204,62,85,21,861,214,0,0,,,,,,,,,,,,,,,
Texas,2019,19,2019-05-11,"3,749","3,441",49,790,116,211,63,218,57,77,38,815,192,0,0,,,,,,,,,,,,,,,
Texas,2019,20,2019-05-18,"3,779","3,437",55,790,125,170,58,205,60,83,24,818,200,0,0,,,,,,,,,,,,,,,
Texas,2019,21,2019-05-25,"3,805","3,461",61,789,129,187,47,217,49,71,18,849,173,0,0,,,,,,,,,,,,,,,
Texas,2019,22,2019-06-01,"3,820","3,433",59,821,123,191,54,220,59,75,27,794,205,0,0,,,,,,,,,,,,,,,
Texas,2019,23,2019-06-08,"3,943","3,536",54,817,121,197,56,193,50,94,36,859,194,0,0,,,,,,,,,,,,,,,
Texas,2019,24,2019-06-15,"3,711","3,383",52,766,109,208,45,192,66,84,28,826,172,0,0,,,,,,,,,,,,,,,
Texas,2019,25,2019-06-22,"3,804","3,458",63,858,112,174,46,202,69,85,23,806,193,0,0,,,,,,,,,,,,,,,
Texas,2019,26,2019-06-29,"3,747","3,370",57,788,146,172,46,183,61,72,36,815,182,0,0,,,,,,,,,,,,,,,
Texas,2019,27,2019-07-06,"3,845","3,463",51,800,113,191,51,195,54,93,41,891,200,0,0,,,,,,,,,,,,,,,
Texas,2019,28,2019-07-13,"3,796","3,448",61,801,116,190,42,201,50,92,36,857,188,0,0,,,,,,,,,,,,,,,
Texas,2019,29,2019-07-20,"3,687","3,323",56,814,104,159,41,183,61,85,29,804,182,0,0,,,,,,,,,,,,,,,
Texas,2019,30,2019-07-27,"3,699","3,349",64,786,103,192,41,177,51,67,28,828,195,0,0,,,,,,,,,,,,,,,
Texas,2019,31,2019-08-03,"3,843","3,455",54,813,136,177,44,167,59,82,30,852,209,0,0,,,,,,,,,,,,,,,
Texas,2019,32,2019-08-10,"3,798","3,408",51,832,122,167,44,161,55,74,30,866,206,0,0,,,,,,,,,,,,,,,
Texas,2019,33,2019-08-17,"3,745","3,374",56,764,120,184,42,163,35,65,38,866,194,0,0,,,,,,,,,,,,,,,
Texas,2019,34,2019-08-24,"3,712","3,355",61,815,123,180,35,170,47,77,30,835,196,0,0,,,,,,,,,,,,,,,
Texas,2019,35,2019-08-31,"3,702","3,358",59,771,115,191,49,167,46,67,34,865,201,0,0,,,,,,,,,,,,,,,
Texas,2019,36,2019-09-07,"3,784","3,425",46,813,115,152,43,159,54,68,39,850,186,0,0,,,,,,,,,,,,,,,
Texas,2019,37,2019-09-14,"3,747","3,394",56,845,123,180,43,186,39,76,33,830,199,0,0,,,,,,,,,,,,,,,
Texas,2019,38,2019-09-21,"3,572","3,261",57,729,111,169,38,189,54,72,28,788,225,0,0,,,,,,,,,,,,,,,
Texas,2019,39,2019-09-28,"3,807","3,447",63,803,136,179,49,186,52,77,35,818,207,0,0,,,,,,,,,,,,,,,
Texas,2019,40,2019-10-05,"3,860","3,490",63,805,157,183,38,163,62,79,29,876,221,0,0,,,,,,,,,,,,,,,
Texas,2019,41,2019-10-12,"3,874","3,533",74,851,135,187,44,185,53,93,29,845,188,0,0,,,,,,,,,,,,,,,
Texas,2019,42,2019-10-19,"3,953","3,641",67,865,113,172,50,193,45,79,27,945,199,0,0,,,,,,,,,,,,,,,
Texas,2019,43,2019-10-26,"3,928","3,593",58,841,128,209,44,170,61,86,31,886,212,0,0,,,,,,,,,,,,,,,
Texas,2019,44,2019-11-02,"4,031","3,678",65,844,133,185,54,200,54,74,28,903,239,0,0,,,,,,,,,,,,,,,
Texas,2019,45,2019-11-09,"4,054","3,694",77,812,135,210,56,175,79,78,31,918,194,0,0,,,,,,,,,,,,,,,
Texas,2019,46,2019-11-16,"4,043","3,710",45,870,115,207,54,195,52,77,27,930,225,0,0,,,,,,,,,,,,,,,
Texas,2019,47,2019-11-23,"4,225","3,850",65,797,154,223,64,227,61,101,43,963,235,0,0,,,,,,,,,,,,,,,
Texas,2019,48,2019-11-30,"4,126","3,814",59,855,139,222,52,207,60,87,30,966,230,0,0,,,,,,,,,,,,,,,
Texas,2019,49,2019-12-07,"4,088","3,721",69,769,130,202,77,206,60,77,29,935,211,0,0,,,,,,,,,,,,,,,
Texas,2019,50,2019-12-14,"4,299","3,945",66,795,150,244,77,243,66,92,44,931,248,0,0,,,,,,,,,,,,,,,
Texas,2019,51,2019-12-21,"4,290","3,952",67,836,155,201,85,251,75,93,40,971,296,0,0,,,,,,,,,,,,,,,
Texas,2019,52,2019-12-28,"4,339","3,966",77,825,149,204,77,245,65,90,54,"1,012",233,0,0,,,,,,,,,,,,,,,
Texas,2020,1,2020-01-04,"4,327","3,952",73,798,135,227,117,226,91,85,42,"1,003",221,0,0,,,,,,,,,,,,,,,
Texas,2020,2,2020-01-11,"4,564","4,201",86,862,160,216,122,258,75,92,36,"1,004",264,0,0,,,,,,,,,,,,,,,
Texas,2020,3,2020-01-18,"4,251","3,906",59,839,158,212,101,240,78,89,27,967,206,0,0,,,,,,,,,,,,,,,
Texas,2020,4,2020-01-25,"4,128","3,797",66,825,129,195,90,198,58,79,44,992,217,0,0,,,,,,,,,,,,,,,
Texas,2020,5,2020-02-01,"4,174","3,819",67,863,136,196,83,218,63,83,30,956,210,0,0,,,,,,,,,,,,,,,
Texas,2020,6,2020-02-08,"4,321","3,967",84,860,159,217,98,221,67,76,28,"1,018",202,0,0,,,,,,,,,,,,,,,
Texas,2020,7,2020-02-15,"4,343","4,002",65,889,142,229,97,248,60,74,45,991,241,0,0,,,,,,,,,,,,,,,
Texas,2020,8,2020-02-22,"4,218","3,850",57,822,139,212,99,247,59,81,33,983,206,0,0,,,,,,,,,,,,,,,
Texas,2020,9,2020-02-29,"4,146","3,799",51,849,146,188,82,258,67,97,42,945,228,,,,,,,,,,,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9)
Texas,2020,10,2020-03-07,"4,171","3,862",68,836,120,203,93,225,65,91,38,950,244,,0,,,,,,,,,,,,,,Suppressed (counts 1-9),
Texas,2020,11,2020-03-14,"4,168","3,785",67,779,142,224,89,216,59,96,28,948,231,0,0,,,,,,,,,,,,,,,
Texas,2020,12,2020-03-21,"4,253","3,930",63,885,147,199,91,218,50,82,36,970,224,,,,,,,,,,,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9)
Texas,2020,13,2020-03-28,"4,258","3,901",76,822,167,252,88,219,59,79,25,948,214,44,44,,,,,,,,,,,,,,,
Texas,2020,14,2020-04-04,"4,185","3,875",76,797,134,209,90,221,64,86,26,918,210,130,126,,,,,,,,,,,,,,,
Texas,2020,15,2020-04-11,"4,265","3,928",70,823,158,214,84,205,53,92,17,928,238,205,191,,,,,,,,,,,,,,,
Texas,2020,16,2020-04-18,"4,291","3,935",55,812,176,212,58,210,50,85,38,892,233,237,229,,,,,,,,,,,,,,,
Texas,2020,17,2020-04-25,"4,462","4,095",64,847,149,219,71,218,47,81,40,"1,011",221,243,227,,,,,,,,,,,,,,,
Texas,2020,18,2020-05-02,"4,264","3,881",69,769,136,231,69,183,65,91,30,888,226,237,223,,,,,,,,,,,,,,,
Texas,2020,19,2020-05-09,"4,277","3,916",71,793,126,200,60,215,53,85,28,938,209,228,215,,,,,,,,,,,,,,,
Texas,2020,20,2020-05-16,"4,280","3,892",62,789,131,209,52,193,66,74,39,917,208,252,235,,,,,,,,,,,,,,,
Texas,2020,21,2020-05-23,"4,254","3,864",64,805,161,223,69,203,43,83,44,896,221,171,160,,,,,,,,,,,,,,,
Texas,2020,22,2020-05-30,"4,152","3,777",61,767,150,168,56,207,61,83,25,909,213,217,206,,,,,,,,,,,,,,,
Texas,2020,23,2020-06-06,"4,230","3,808",75,753,126,218,55,175,44,75,28,943,227,181,172,,,,,,,,,,,,,,,
Texas,2020,24,2020-06-13,"4,395","3,975",68,825,134,234,54,185,42,75,49,927,222,226,207,,,,,,,,,,,,,,,
Texas,2020,25,2020-06-20,"4,501","4,055",58,844,141,233,76,194,54,77,40,906,206,305,290,,,,,,,,,,,,,,,
Texas,2020,26,2020-06-27,"4,563","4,164",66,774,134,209,52,183,47,95,47,969,223,443,403,,,,,,,,,,,,,,,
Texas,2020,27,2020-07-04,"5,033","4,613",68,785,155,203,34,208,46,100,52,997,232,811,772,,,,,,,,,,,,,,,
Texas,2020,28,2020-07-11,"5,759","5,319",74,834,185,253,66,172,43,105,49,"1,100",237,"1,271","1,202",,,,,,,,,,,,,,,
Texas,2020,29,2020-07-18,"6,256","5,827",78,818,168,294,67,212,51,97,49,"1,096",233,"1,753","1,658",,,,,,,,,,,,,,,
Texas,2020,30,2020-07-25,"6,297","5,888",68,770,182,263,60,208,51,88,51,"1,070",207,"1,884","1,780",,,,,,,,,,,,,,,
Texas,2020,31,2020-08-01,"5,943","5,548",63,789,178,276,69,198,63,93,50,977,225,"1,727","1,654",,,,,,,,,,,,,,,
Texas,2020,32,2020-08-08,"5,697","5,288",68,795,161,219,69,190,45,86,55,966,232,"1,489","1,418",,,,,,,,,,,,,,,
Texas,2020,33,2020-08-15,"5,769","5,321",53,821,173,272,59,177,59,72,46,"1,043",214,"1,369","1,299",,,,,,,,,,,,,,,
Texas,2020,34,2020-08-22,"5,024","4,616",50,761,155,244,62,196,49,54,52,897,206,"1,001",938,,,,,,,,,,,,,,,
Texas,2020,35,2020-08-29,"5,121","4,698",68,824,157,276,69,181,54,79,39,982,205,847,778,,,,,,,,,,,,,,,
Texas,2020,36,2020-09-05,"4,925","4,546",65,841,138,259,50,183,50,91,69,977,234,698,634,,,,,,,,,,,,,,,
Texas,2020,37,2020-09-12,"4,638","4,290",57,788,138,203,48,193,69,90,68,921,244,571,530,,,,,,,,,,,,,,,
Texas,2020,38,2020-09-19,"4,580","4,222",84,865,142,235,47,161,54,86,66,887,236,518,464,,,,,,,,,,,,,,,
Texas,2020,39,2020-09-26,"4,526","4,174",60,834,169,222,44,173,41,88,65,880,218,508,470,,,,,,,,,,,,,,,
Texas,2020,40,2020-10-03,"4,565","4,172",67,833,148,232,54,185,48,79,79,892,212,432,379,,,,,,,,,,,,,,,
Texas,2020,41,2020-10-10,"4,684","4,314",69,827,146,250,50,173,53,82,87,971,239,495,455,,,,,,,,,,,,,,,
Texas,2020,42,2020-10-17,"4,494","4,178",60,785,144,238,61,175,48,91,94,859,223,556,499,,,,,,,,,,,,,,,
Texas,2020,43,2020-10-24,"4,740","4,381",55,798,157,208,55,178,47,82,119,916,246,675,619,,,,,,,,,,,,,,,
Texas,2020,44,2020-10-31,"5,057","4,727",56,846,144,222,55,150,59,72,132,961,249,859,795,,,,,,,,,,,,,,,
Texas,2020,45,2020-11-07,"5,273","4,961",61,856,142,262,63,209,60,89,160,971,233,970,908,,,,,,,,,,,,,,,
Texas,2020,46,2020-11-14,"5,271","4,975",63,835,155,260,45,177,48,77,190,915,223,"1,081","1,010",,,,,,,,,,,,,,,
Texas,2020,47,2020-11-21,"5,213","4,946",68,722,156,231,57,200,51,97,206,886,218,"1,181","1,104",,,,,,,,,,,,,,,
Texas,2020,48,2020-11-28,"5,214","4,938",59,768,163,207,60,157,55,71,236,828,212,"1,230","1,147",,,,,,,,,,,,,,,
Texas,2020,49,2020-12-05,"5,081","4,830",55,710,136,228,71,174,56,85,230,886,203,"1,208","1,125",,,,,,,,,,,,,,,
Texas,2020,50,2020-12-12,"4,846","4,646",68,729,133,236,42,164,55,65,251,846,232,"1,044",994,,,,,,,,,,,,,,,
Texas,2020,51,2020-12-19,"3,863","3,724",56,601,128,213,39,162,51,74,255,730,198,550,527,,,,,,,,,,,,,,,
Texas,2020,52,2020-12-26,"2,942","2,840",51,527,89,181,32,135,32,54,224,602,145,259,256,,,,,,,,,,,,,,,
Texas,2020,53,2021-01-02,"2,264","2,187",25,368,70,141,18,119,30,42,120,461,125,223,221,,,,,,,,,,,,,,,
Utah,2019,1,2019-01-05,396,364,,81,10,26,,15,,,,80,20,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Utah,2019,2,2019-01-12,419,378,,70,14,26,,25,,12,,85,28,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,
Utah,2019,3,2019-01-19,392,343,,64,15,18,,16,,,,89,22,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Utah,2019,4,2019-01-26,408,370,,60,16,19,11,19,,,13,96,17,0,0,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
Utah,2019,5,2019-02-02,374,333,,69,20,22,11,18,,,,73,15,0,0,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Utah,2019,6,2019-02-09,377,340,,71,,14,11,24,,,,81,20,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Utah,2019,7,2019-02-16,368,335,,60,15,13,10,18,10,,,71,12,0,0,,,Suppressed (counts 1-9),,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Utah,2019,8,2019-02-23,388,354,,68,18,17,,21,,12,,80,18,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,
Utah,2019,9,2019-03-02,403,347,,60,10,24,14,20,,,,92,22,0,0,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Utah,2019,10,2019-03-09,427,389,,88,17,22,20,18,,,10,95,15,0,0,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
Utah,2019,11,2019-03-16,385,344,,73,15,,13,16,,,,74,20,0,0,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Utah,2019,12,2019-03-23,386,336,,64,10,16,11,24,,,,92,11,0,0,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Utah,2019,13,2019-03-30,373,332,,64,14,20,10,12,,12,,81,20,0,0,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,
Utah,2019,14,2019-04-06,380,346,,63,19,22,11,15,,,,92,16,0,0,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Utah,2019,15,2019-04-13,396,349,,70,13,20,,24,,,,78,17,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Utah,2019,16,2019-04-20,384,330,,62,10,21,,22,,,,69,21,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Utah,2019,17,2019-04-27,329,298,,58,10,21,,13,,,,64,21,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Utah,2019,18,2019-05-04,379,332,,69,14,14,,19,,,,81,19,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Utah,2019,19,2019-05-11,393,348,,75,13,21,,22,,,,78,24,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Utah,2019,20,2019-05-18,380,329,,71,12,16,,15,,,,69,16,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Utah,2019,21,2019-05-25,387,342,,67,10,10,10,10,13,,,83,29,0,0,,,Suppressed (counts 1-9),,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Utah,2019,22,2019-06-01,356,324,,61,17,20,,24,10,,,73,24,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Utah,2019,23,2019-06-08,358,318,,67,10,12,,15,,,,86,14,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Utah,2019,24,2019-06-15,353,307,,49,,23,,11,,,,69,23,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Utah,2019,25,2019-06-22,360,314,,52,,28,,10,,,,81,20,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Utah,2019,26,2019-06-29,359,323,,74,,24,,17,,,,64,18,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Utah,2019,27,2019-07-06,346,300,,63,12,15,,13,,,,59,14,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Utah,2019,28,2019-07-13,337,303,,69,12,16,,20,,10,,65,,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,
Utah,2019,29,2019-07-20,371,328,,69,12,18,,12,,15,,73,17,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,
Utah,2019,30,2019-07-27,353,308,,53,16,19,,16,,10,10,82,20,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,,,
Utah,2019,31,2019-08-03,359,305,,68,15,16,,19,,,,63,17,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Utah,2019,32,2019-08-10,317,285,,48,10,14,,12,,,,76,20,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Utah,2019,33,2019-08-17,343,301,,63,12,19,,12,,10,,76,13,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,
Utah,2019,34,2019-08-24,365,324,,69,,17,,12,,,,80,16,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Utah,2019,35,2019-08-31,352,301,,55,14,17,,11,,10,,70,21,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,
Utah,2019,36,2019-09-07,367,322,,71,18,19,,12,,,,72,24,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Utah,2019,37,2019-09-14,330,290,,53,12,,,12,,,,66,24,0,0,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Utah,2019,38,2019-09-21,340,293,,63,11,18,,,,,,84,12,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Utah,2019,39,2019-09-28,375,342,,75,16,14,,17,,,10,70,19,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
Utah,2019,40,2019-10-05,335,300,,62,12,21,,20,,,,65,,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
Utah,2019,41,2019-10-12,370,321,,61,,12,,24,,,,83,22,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Utah,2019,42,2019-10-19,367,323,,64,19,21,,13,,,,77,12,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Utah,2019,43,2019-10-26,366,326,,64,,14,,12,,13,,79,19,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,
Utah,2019,44,2019-11-02,368,322,,55,18,26,,15,,,,71,24,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Utah,2019,45,2019-11-09,366,323,,69,14,19,,,10,,,79,14,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Utah,2019,46,2019-11-16,352,307,,57,13,23,,20,,,,61,12,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Utah,2019,47,2019-11-23,409,362,,75,14,26,,19,10,,11,83,17,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),,,,,
Utah,2019,48,2019-11-30,388,342,,71,19,24,,16,,10,,78,14,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,
Utah,2019,49,2019-12-07,385,345,,64,16,26,,22,,,,79,19,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Utah,2019,50,2019-12-14,402,353,,60,17,34,,20,,,,87,17,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Utah,2019,51,2019-12-21,391,342,,67,11,24,,15,,10,,82,22,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,
Utah,2019,52,2019-12-28,399,357,,58,16,17,10,24,,10,,90,17,0,0,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,
Utah,2020,1,2020-01-04,392,350,,71,18,16,,18,,,,76,17,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Utah,2020,2,2020-01-11,438,381,,75,15,16,,33,,12,,85,13,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,
Utah,2020,3,2020-01-18,409,357,,68,11,24,,16,,,,81,24,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Utah,2020,4,2020-01-25,390,341,,58,11,16,21,19,,10,,68,27,0,0,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,
Utah,2020,5,2020-02-01,362,329,,63,13,24,,19,,11,,78,13,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,
Utah,2020,6,2020-02-08,313,282,,61,11,18,11,17,11,,,65,16,0,0,,,Suppressed (counts 1-9),,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Utah,2020,7,2020-02-15,411,372,,68,14,26,,26,,,,99,19,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Utah,2020,8,2020-02-22,366,330,,63,20,19,,10,,,,84,17,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Utah,2020,9,2020-02-29,396,353,,46,15,21,11,19,,,,95,23,0,0,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
