Jurisdiction of Occurrence,MMWR Year,MMWR Week,Week Ending Date,All Cause,Natural Cause,Septicemia (A40-A41),Malignant neoplasms (C00-C97),Diabetes mellitus (E10-E14),Alzheimer disease (G30),Influenza and pneumonia (J09-J18),Chronic lower respiratory diseases (J40-J47),"Other diseases of respiratory system (J00-J06,J30-J39,J67,J70-J98)","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)","Diseases of heart (I00-I09,I11,I13,I20-I51)",Cerebrovascular diseases (I60-I69),"COVID-19 (U071, Multiple Cause of Death)","COVID-19 (U071, Underlying Cause of Death)",flag_allcause,flag_natcause,flag_sept,flag_neopl,flag_diab,flag_alz,flag_inflpn,flag_clrd,flag_otherresp,flag_nephr,flag_otherunk,flag_hd,flag_stroke,flag_cov19mcod,flag_cov19ucod
South Dakota,2020,22,2020-05-30,157,147,,39,,,0,10,,,0,30,,10,10,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),,
South Dakota,2020,23,2020-06-06,147,127,0,27,,,,,0,0,,28,,,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9)
South Dakota,2020,24,2020-06-13,159,142,,23,,,,,,,,35,,11,11,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
South Dakota,2020,25,2020-06-20,175,154,,39,,,,10,,,0,32,,12,12,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),,
South Dakota,2020,26,2020-06-27,163,138,,39,,15,0,,,,0,28,,10,10,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),,
South Dakota,2020,27,2020-07-04,160,139,,28,,,,,,,,38,,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9)
South Dakota,2020,28,2020-07-11,172,158,0,39,,11,,10,0,0,,23,,14,14,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,
South Dakota,2020,29,2020-07-18,158,149,,38,,10,,,0,0,,30,,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9)
South Dakota,2020,30,2020-07-25,173,155,,31,10,10,,,,,,30,,15,13,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
South Dakota,2020,31,2020-08-01,151,135,0,42,,,,,,,0,34,,,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9)
South Dakota,2020,32,2020-08-08,187,165,,47,10,11,0,,,,,27,,,,,,Suppressed (counts 1-9),,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9)
South Dakota,2020,33,2020-08-15,162,133,,29,,,,,,0,,37,,11,10,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,
South Dakota,2020,34,2020-08-22,168,147,,30,,13,,,0,,,33,,10,10,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
South Dakota,2020,35,2020-08-29,189,165,,36,,,,10,,,,40,,13,12,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
South Dakota,2020,36,2020-09-05,209,183,,48,10,,,11,0,0,0,39,,18,18,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),,
South Dakota,2020,37,2020-09-12,182,166,,30,,11,0,,,,0,41,,20,16,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),,
South Dakota,2020,38,2020-09-19,180,162,,33,,11,,,,,,39,,26,21,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
South Dakota,2020,39,2020-09-26,191,177,,32,,,,,,0,0,44,,35,31,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,
South Dakota,2020,40,2020-10-03,205,192,,33,,,0,,,,,39,11,41,37,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
South Dakota,2020,41,2020-10-10,214,197,,30,12,12,,,,,0,43,,44,37,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),,
South Dakota,2020,42,2020-10-17,197,182,0,30,,10,,,,,0,36,,54,51,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),,
South Dakota,2020,43,2020-10-24,241,220,,41,,13,,,,,0,37,,60,57,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),,
South Dakota,2020,44,2020-10-31,240,230,,31,,,,,,0,,41,13,85,78,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,
South Dakota,2020,45,2020-11-07,352,324,,32,,12,,,,,,48,16,149,142,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
South Dakota,2020,46,2020-11-14,338,322,,36,,,,,,,0,38,11,168,156,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
South Dakota,2020,47,2020-11-21,323,310,,38,,15,,,,0,0,28,,170,163,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,
South Dakota,2020,48,2020-11-28,317,307,,33,10,16,,,,,,33,,150,143,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
South Dakota,2020,49,2020-12-05,270,257,,28,,15,,10,,,0,27,,127,118,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),,
South Dakota,2020,50,2020-12-12,217,208,,21,,10,,,,0,0,34,,90,85,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,
South Dakota,2020,51,2020-12-19,118,115,,20,,,,,,,0,24,,17,15,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),,
South Dakota,2020,52,2020-12-26,102,101,,25,,,,10,,0,0,19,,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9)
South Dakota,2020,53,2021-01-02,114,111,,26,,,,,,0,0,27,,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9)
South Dakota,2021,1,2021-01-09,82,80,0,21,,,,,,,,23,,,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9)
Tennessee,2020,1,2020-01-04,"1,614","1,451",29,258,50,70,61,112,26,21,16,385,80,0,0,,,,,,,,,,,,,,,
Tennessee,2020,2,2020-01-11,"1,685","1,542",22,306,47,78,71,119,31,27,22,340,105,0,0,,,,,,,,,,,,,,,
Tennessee,2020,3,2020-01-18,"1,597","1,448",16,279,46,71,47,99,23,31,20,363,84,,,,,,,,,,,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9)
Tennessee,2020,4,2020-01-25,"1,531","1,402",13,307,50,62,52,107,19,24,21,339,80,0,0,,,,,,,,,,,,,,,
Tennessee,2020,5,2020-02-01,"1,589","1,436",17,288,50,72,54,117,24,23,18,374,75,0,0,,,,,,,,,,,,,,,
Tennessee,2020,6,2020-02-08,"1,612","1,461",17,326,44,73,42,118,18,31,22,340,78,0,0,,,,,,,,,,,,,,,
Tennessee,2020,7,2020-02-15,"1,454","1,325",18,274,44,66,38,106,28,20,24,327,69,0,0,,,,,,,,,,,,,,,
Tennessee,2020,8,2020-02-22,"1,513","1,358",24,287,52,58,30,96,29,22,17,347,62,0,0,,,,,,,,,,,,,,,
Tennessee,2020,9,2020-02-29,"1,502","1,365",17,282,56,70,41,97,23,20,17,363,80,0,0,,,,,,,,,,,,,,,
Tennessee,2020,10,2020-03-07,"1,611","1,419",16,314,49,63,46,110,33,21,20,373,70,0,0,,,,,,,,,,,,,,,
Tennessee,2020,11,2020-03-14,"1,599","1,410",18,289,32,65,34,95,38,14,17,373,86,0,0,,,,,,,,,,,,,,,
Tennessee,2020,12,2020-03-21,"1,526","1,385",15,286,62,72,45,108,23,24,15,330,86,,,,,,,,,,,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9)
Tennessee,2020,13,2020-03-28,"1,527","1,384",24,291,49,67,43,110,15,23,15,343,69,11,11,,,,,,,,,,,,,,,
Tennessee,2020,14,2020-04-04,"1,593","1,443",23,277,64,69,42,94,21,20,17,367,79,55,55,,,,,,,,,,,,,,,
Tennessee,2020,15,2020-04-11,"1,513","1,374",10,241,55,87,38,89,23,22,18,360,68,53,52,,,,,,,,,,,,,,,
Tennessee,2020,16,2020-04-18,"1,541","1,398",14,305,53,70,25,105,28,22,26,332,81,43,42,,,,,,,,,,,,,,,
Tennessee,2020,17,2020-04-25,"1,482","1,325",19,267,49,72,26,87,11,25,17,333,68,31,30,,,,,,,,,,,,,,,
Tennessee,2020,18,2020-05-02,"1,493","1,335",13,287,44,81,24,77,27,25,13,317,85,35,35,,,,,,,,,,,,,,,
Tennessee,2020,19,2020-05-09,"1,490","1,297",19,262,44,65,23,67,14,19,18,336,69,49,47,,,,,,,,,,,,,,,
Tennessee,2020,20,2020-05-16,"1,543","1,368",17,294,67,70,21,69,15,15,,345,69,57,51,,,,,,,,,,,Suppressed (counts 1-9),,,,
Tennessee,2020,21,2020-05-23,"1,558","1,376",18,299,44,73,31,94,20,20,21,357,55,33,30,,,,,,,,,,,,,,,
Tennessee,2020,22,2020-05-30,"1,466","1,298",24,245,50,68,28,72,20,20,19,340,74,46,42,,,,,,,,,,,,,,,
Tennessee,2020,23,2020-06-06,"1,484","1,311",15,262,50,56,31,75,22,18,17,365,65,37,37,,,,,,,,,,,,,,,
Tennessee,2020,24,2020-06-13,"1,497","1,326",22,248,47,64,24,75,21,22,12,357,77,36,35,,,,,,,,,,,,,,,
Tennessee,2020,25,2020-06-20,"1,568","1,354",16,306,49,67,28,77,17,15,26,328,64,59,58,,,,,,,,,,,,,,,
Tennessee,2020,26,2020-06-27,"1,561","1,395",19,294,54,57,27,83,21,18,16,359,82,63,58,,,,,,,,,,,,,,,
Tennessee,2020,27,2020-07-04,"1,532","1,352",18,283,44,62,17,75,22,32,26,315,72,75,73,,,,,,,,,,,,,,,
Tennessee,2020,28,2020-07-11,"1,628","1,442",23,292,46,66,25,85,20,15,16,344,80,106,100,,,,,,,,,,,,,,,
Tennessee,2020,29,2020-07-18,"1,648","1,474",17,306,47,68,23,75,17,15,15,350,73,118,112,,,,,,,,,,,,,,,
Tennessee,2020,30,2020-07-25,"1,708","1,512",17,299,46,70,41,62,21,23,24,347,77,157,140,,,,,,,,,,,,,,,
Tennessee,2020,31,2020-08-01,"1,711","1,538",15,272,49,74,25,100,20,26,21,352,77,173,157,,,,,,,,,,,,,,,
Tennessee,2020,32,2020-08-08,"1,705","1,520",16,299,56,70,20,74,19,21,20,355,70,177,165,,,,,,,,,,,,,,,
Tennessee,2020,33,2020-08-15,"1,671","1,504",21,287,58,76,25,80,15,24,25,318,74,175,159,,,,,,,,,,,,,,,
Tennessee,2020,34,2020-08-22,"1,683","1,485",26,278,53,71,30,77,24,22,23,352,73,138,129,,,,,,,,,,,,,,,
Tennessee,2020,35,2020-08-29,"1,709","1,552",19,287,50,71,22,83,19,28,29,342,87,181,162,,,,,,,,,,,,,,,
Tennessee,2020,36,2020-09-05,"1,616","1,470",18,269,50,74,21,79,20,19,29,343,77,150,133,,,,,,,,,,,,,,,
Tennessee,2020,37,2020-09-12,"1,721","1,544",11,265,53,72,26,89,25,13,29,356,82,184,171,,,,,,,,,,,,,,,
Tennessee,2020,38,2020-09-19,"1,618","1,458",14,277,43,70,29,70,28,21,47,319,73,155,147,,,,,,,,,,,,,,,
Tennessee,2020,39,2020-09-26,"1,742","1,572",26,314,39,77,29,79,28,16,36,373,76,169,158,,,,,,,,,,,,,,,
Tennessee,2020,40,2020-10-03,"1,726","1,543",21,291,56,66,17,97,12,22,52,364,64,134,124,,,,,,,,,,,,,,,
Tennessee,2020,41,2020-10-10,"1,768","1,602",17,319,61,69,22,98,19,24,35,333,75,182,166,,,,,,,,,,,,,,,
Tennessee,2020,42,2020-10-17,"1,766","1,590",19,292,52,64,29,90,20,16,52,361,79,225,196,,,,,,,,,,,,,,,
Tennessee,2020,43,2020-10-24,"1,776","1,632",16,263,41,68,38,79,19,11,61,359,91,235,214,,,,,,,,,,,,,,,
Tennessee,2020,44,2020-10-31,"1,821","1,691",13,300,56,65,27,87,27,19,65,335,92,253,242,,,,,,,,,,,,,,,
Tennessee,2020,45,2020-11-07,"1,792","1,665",18,291,45,61,24,104,20,22,75,361,74,277,252,,,,,,,,,,,,,,,
Tennessee,2020,46,2020-11-14,"1,915","1,772",26,282,49,70,28,90,23,20,79,372,92,302,267,,,,,,,,,,,,,,,
Tennessee,2020,47,2020-11-21,"1,956","1,841",16,305,52,68,22,101,24,18,93,329,94,400,359,,,,,,,,,,,,,,,
Tennessee,2020,48,2020-11-28,"1,878","1,777",22,274,40,64,24,84,21,15,64,354,78,444,399,,,,,,,,,,,,,,,
Tennessee,2020,49,2020-12-05,"2,098","1,992",30,271,57,78,33,85,22,29,114,377,88,486,446,,,,,,,,,,,,,,,
Tennessee,2020,50,2020-12-12,"2,059","1,960",24,274,57,87,35,87,30,22,117,356,88,481,445,,,,,,,,,,,,,,,
Tennessee,2020,51,2020-12-19,"1,892","1,807",23,244,36,73,22,80,17,25,119,308,83,472,444,,,,,,,,,,,,,,,
Tennessee,2020,52,2020-12-26,"1,739","1,657",19,210,50,61,19,71,17,20,140,311,66,376,358,,,,,,,,,,,,,,,
Tennessee,2020,53,2021-01-02,"1,449","1,397",11,179,34,63,28,74,14,13,134,281,60,233,226,,,,,,,,,,,,,,,
Tennessee,2021,1,2021-01-09,"1,288","1,248",16,162,32,56,24,65,17,,129,222,64,221,219,,,,,,,,,,Suppressed (counts 1-9),,,,,
Texas,2020,1,2020-01-04,"4,327","3,951",73,798,135,227,117,226,91,85,41,"1,003",221,0,0,,,,,,,,,,,,,,,
Texas,2020,2,2020-01-11,"4,564","4,201",86,862,160,216,122,258,75,92,36,"1,004",264,0,0,,,,,,,,,,,,,,,
Texas,2020,3,2020-01-18,"4,251","3,906",59,839,158,212,101,240,78,89,27,967,206,0,0,,,,,,,,,,,,,,,
Texas,2020,4,2020-01-25,"4,128","3,797",66,825,129,195,90,198,58,79,44,992,217,0,0,,,,,,,,,,,,,,,
Texas,2020,5,2020-02-01,"4,174","3,819",67,863,136,196,83,218,63,83,30,956,210,0,0,,,,,,,,,,,,,,,
Texas,2020,6,2020-02-08,"4,321","3,967",84,860,159,217,98,221,67,76,28,"1,018",202,0,0,,,,,,,,,,,,,,,
Texas,2020,7,2020-02-15,"4,343","4,002",65,889,142,229,97,248,60,74,45,991,241,0,0,,,,,,,,,,,,,,,
Texas,2020,8,2020-02-22,"4,219","3,851",57,822,139,212,99,247,59,81,33,984,206,0,0,,,,,,,,,,,,,,,
Texas,2020,9,2020-02-29,"4,146","3,798",51,849,146,188,82,258,67,97,41,945,228,,,,,,,,,,,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9)
Texas,2020,10,2020-03-07,"4,171","3,862",68,836,120,203,93,225,65,91,38,950,244,,0,,,,,,,,,,,,,,Suppressed (counts 1-9),
Texas,2020,11,2020-03-14,"4,168","3,785",67,779,142,224,89,216,59,96,28,948,231,0,0,,,,,,,,,,,,,,,
Texas,2020,12,2020-03-21,"4,253","3,930",63,885,147,199,91,218,50,82,36,970,224,,,,,,,,,,,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9)
Texas,2020,13,2020-03-28,"4,258","3,901",76,822,167,252,88,219,59,79,25,948,214,44,44,,,,,,,,,,,,,,,
Texas,2020,14,2020-04-04,"4,185","3,874",76,798,134,209,90,221,64,86,25,918,210,130,126,,,,,,,,,,,,,,,
Texas,2020,15,2020-04-11,"4,265","3,927",70,823,158,214,84,205,53,92,16,928,238,205,191,,,,,,,,,,,,,,,
Texas,2020,16,2020-04-18,"4,291","3,935",55,812,176,212,58,210,50,85,38,892,233,237,229,,,,,,,,,,,,,,,
Texas,2020,17,2020-04-25,"4,462","4,095",64,847,149,219,71,218,47,82,39,"1,011",221,243,227,,,,,,,,,,,,,,,
Texas,2020,18,2020-05-02,"4,264","3,881",69,769,136,231,69,183,65,91,29,889,226,237,223,,,,,,,,,,,,,,,
Texas,2020,19,2020-05-09,"4,277","3,916",71,793,126,200,60,215,53,85,28,938,209,228,215,,,,,,,,,,,,,,,
Texas,2020,20,2020-05-16,"4,280","3,891",62,789,131,209,52,193,66,74,38,917,208,252,235,,,,,,,,,,,,,,,
Texas,2020,21,2020-05-23,"4,254","3,864",64,805,161,223,69,203,43,83,44,896,221,171,160,,,,,,,,,,,,,,,
Texas,2020,22,2020-05-30,"4,152","3,777",61,767,150,168,56,207,61,83,25,909,213,217,206,,,,,,,,,,,,,,,
Texas,2020,23,2020-06-06,"4,230","3,808",75,753,126,218,55,175,44,75,28,943,227,181,172,,,,,,,,,,,,,,,
Texas,2020,24,2020-06-13,"4,395","3,975",68,825,134,234,54,185,42,75,48,928,222,226,207,,,,,,,,,,,,,,,
Texas,2020,25,2020-06-20,"4,503","4,057",58,844,141,233,76,194,54,77,40,906,206,305,290,,,,,,,,,,,,,,,
Texas,2020,26,2020-06-27,"4,563","4,163",66,774,134,209,52,183,47,95,45,970,223,443,403,,,,,,,,,,,,,,,
Texas,2020,27,2020-07-04,"5,034","4,614",68,785,156,203,34,208,46,100,52,997,232,811,772,,,,,,,,,,,,,,,
Texas,2020,28,2020-07-11,"5,760","5,320",74,834,185,253,66,172,43,105,49,"1,100",237,"1,272","1,203",,,,,,,,,,,,,,,
Texas,2020,29,2020-07-18,"6,256","5,827",78,818,168,294,67,212,51,97,49,"1,096",233,"1,753","1,658",,,,,,,,,,,,,,,
Texas,2020,30,2020-07-25,"6,297","5,888",68,770,182,263,60,208,51,88,51,"1,070",207,"1,884","1,780",,,,,,,,,,,,,,,
Texas,2020,31,2020-08-01,"5,943","5,548",63,789,178,276,69,198,63,93,49,977,225,"1,727","1,654",,,,,,,,,,,,,,,
Texas,2020,32,2020-08-08,"5,698","5,288",68,795,161,219,69,190,45,86,53,968,232,"1,489","1,418",,,,,,,,,,,,,,,
Texas,2020,33,2020-08-15,"5,772","5,322",53,821,173,272,59,177,59,72,44,"1,044",214,"1,371","1,301",,,,,,,,,,,,,,,
Texas,2020,34,2020-08-22,"5,024","4,615",50,761,155,244,62,197,49,54,52,897,206,"1,002",938,,,,,,,,,,,,,,,
Texas,2020,35,2020-08-29,"5,123","4,699",68,824,157,276,69,181,55,79,38,983,205,847,778,,,,,,,,,,,,,,,
Texas,2020,36,2020-09-05,"4,931","4,547",65,842,138,259,50,183,50,91,64,979,235,699,635,,,,,,,,,,,,,,,
Texas,2020,37,2020-09-12,"4,641","4,289",57,788,139,203,48,193,69,90,63,923,244,572,530,,,,,,,,,,,,,,,
Texas,2020,38,2020-09-19,"4,581","4,221",84,865,142,235,47,162,54,86,63,888,236,517,463,,,,,,,,,,,,,,,
Texas,2020,39,2020-09-26,"4,529","4,173",60,834,169,222,45,173,41,88,59,881,218,509,471,,,,,,,,,,,,,,,
Texas,2020,40,2020-10-03,"4,570","4,170",67,833,149,232,54,185,48,79,68,897,213,432,379,,,,,,,,,,,,,,,
Texas,2020,41,2020-10-10,"4,686","4,313",69,827,147,250,50,173,53,82,78,974,239,495,455,,,,,,,,,,,,,,,
Texas,2020,42,2020-10-17,"4,501","4,182",60,786,145,238,61,176,48,91,90,860,223,557,500,,,,,,,,,,,,,,,
Texas,2020,43,2020-10-24,"4,748","4,386",55,799,159,208,55,179,47,82,113,919,246,677,620,,,,,,,,,,,,,,,
Texas,2020,44,2020-10-31,"5,077","4,737",56,850,147,222,56,150,59,73,121,966,249,864,800,,,,,,,,,,,,,,,
Texas,2020,45,2020-11-07,"5,290","4,973",61,859,143,262,63,209,60,89,150,975,236,975,913,,,,,,,,,,,,,,,
Texas,2020,46,2020-11-14,"5,302","4,995",63,842,156,261,45,179,47,77,166,928,225,"1,088","1,017",,,,,,,,,,,,,,,
Texas,2020,47,2020-11-21,"5,260","4,980",68,726,156,232,57,201,52,98,195,896,220,"1,200","1,123",,,,,,,,,,,,,,,
Texas,2020,48,2020-11-28,"5,297","5,006",59,775,169,207,61,161,56,71,219,840,214,"1,272","1,186",,,,,,,,,,,,,,,
Texas,2020,49,2020-12-05,"5,229","4,965",59,715,140,235,70,178,59,88,225,906,208,"1,276","1,193",,,,,,,,,,,,,,,
Texas,2020,50,2020-12-12,"5,343","5,115",76,772,141,247,45,175,59,70,261,903,250,"1,283","1,216",,,,,,,,,,,,,,,
Texas,2020,51,2020-12-19,"4,819","4,630",64,703,149,236,43,177,60,81,269,832,236,"1,013",958,,,,,,,,,,,,,,,
Texas,2020,52,2020-12-26,"3,597","3,476",58,597,112,210,38,149,39,68,249,696,166,489,470,,,,,,,,,,,,,,,
Texas,2020,53,2021-01-02,"3,080","2,961",33,495,89,197,32,152,37,63,201,615,149,307,307,,,,,,,,,,,,,,,
Texas,2021,1,2021-01-09,"2,286","2,216",28,372,80,138,30,98,32,46,110,453,114,304,303,,,,,,,,,,,,,,,
Utah,2020,1,2020-01-04,392,350,,71,18,16,,18,,,,76,17,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Utah,2020,2,2020-01-11,438,381,,75,15,16,,33,,12,,85,13,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,
Utah,2020,3,2020-01-18,409,357,,68,11,24,,16,,,,81,24,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Utah,2020,4,2020-01-25,390,341,,58,11,16,21,19,,10,,68,27,0,0,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,
Utah,2020,5,2020-02-01,362,329,,63,13,24,,19,,11,,78,13,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,
Utah,2020,6,2020-02-08,313,282,,61,11,18,11,17,11,,,65,16,0,0,,,Suppressed (counts 1-9),,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Utah,2020,7,2020-02-15,411,372,,68,14,26,,26,,,,99,19,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Utah,2020,8,2020-02-22,366,330,,63,20,19,,10,,,,84,17,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Utah,2020,9,2020-02-29,396,353,,46,15,21,11,19,,,,95,23,0,0,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Utah,2020,10,2020-03-07,403,371,,77,17,23,,19,,,,78,21,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Utah,2020,11,2020-03-14,405,359,,76,,19,11,18,,,,79,21,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Utah,2020,12,2020-03-21,410,374,,64,18,37,15,18,14,,,100,15,0,0,,,Suppressed (counts 1-9),,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
